Date;USDMXN;USDJPY;GBPUSD;EURUSD;USDCHF;USDCAD
2005.03.24;0,00032;0,00480;-0,00118;-0,00471;0,00550;0,00008
2005.03.25;-0,00050;-0,00056;0,00178;0,00186;-0,00291;-0,00058
2005.03.28;0,00341;0,00824;-0,00290;-0,00472;0,00391;0,00321
2005.03.29;-0,00341;0,00084;0,00498;0,00332;-0,00308;-0,00716
2005.03.30;-0,00383;0,00186;0,00096;-0,00177;0,00000;0,00552
2005.03.31;-0,00514;-0,00363;0,00642;0,00401;-0,00351;-0,00585
2005.04.01;-0,00049;0,00484;-0,00287;-0,00448;0,00550;0,00314
2005.04.04;0,00277;0,00574;-0,00414;-0,00459;0,00539;0,00739
2005.04.05;0,00375;-0,00009;0,00192;0,00062;-0,00207;-0,00328
2005.04.06;-0,00178;0,00378;-0,00023;0,00071;-0,00041;0,00336
2005.04.07;-0,00313;-0,00083;-0,00469;-0,00132;0,00124;0,00025
2005.04.08;-0,00439;-0,00397;0,00836;0,00659;-0,00915;0,00587
2005.04.11;-0,00297;-0,00398;0,00206;0,00278;-0,00234;0,00276
2005.04.12;-0,00199;0,00065;0,00049;-0,00432;0,00493;0,00348
2005.04.13;-0,00009;-0,00446;0,00163;-0,00023;0,00042;-0,00008
2005.04.14;0,00509;0,00909;-0,00785;-0,00911;0,01275;0,00387
2005.04.15;-0,00392;-0,00546;0,00726;0,00585;-0,01284;0,00337
2005.04.18;0,00261;-0,00260;0,00585;0,01143;-0,01022;-0,00016
2005.04.19;-0,00365;-0,00532;0,00676;0,00361;-0,00617;-0,00749
2005.04.20;-0,00127;-0,00009;0,00061;0,00167;-0,00271;0,00210
2005.04.21;-0,00281;-0,00075;-0,00490;-0,00306;0,00491;-0,00032
2005.04.22;0,00140;-0,00771;0,00260;0,00115;-0,00220;-0,00210
2005.04.25;0,00072;-0,00227;-0,00124;-0,00522;0,00667;0,00105
2005.04.26;0,00271;0,00387;-0,00309;-0,00069;-0,00135;0,00524
2005.04.27;0,00225;-0,00179;-0,00116;-0,00493;0,00563;0,00497
2005.04.28;0,00324;0,00104;0,00227;-0,00124;-0,00134;0,00096
2005.04.29;-0,01383;-0,01319;0,00088;-0,00226;0,00268;0,00470
2005.05.02;0,00300;0,00429;-0,00772;-0,00233;0,00317;-0,00183
2005.05.03;-0,00236;-0,00219;-0,00059;0,00318;-0,00125;-0,00159
2005.05.04;-0,00310;-0,00334;0,00444;0,00488;-0,00502;-0,00592
2005.05.05;-0,00315;-0,00010;0,00021;0,00047;0,00193;-0,00064
2005.05.06;0,00041;0,00534;-0,00575;-0,01118;0,00992;-0,00314
2005.05.09;0,00320;0,00607;-0,00361;0,00335;-0,00100;-0,00250
2005.05.10;0,00650;-0,00237;0,00058;0,00248;-0,00358;0,00105
2005.05.11;-0,00349;0,00275;-0,00660;-0,00568;0,00449;0,00619
2005.05.12;0,00073;0,01007;-0,00534;-0,01043;0,00966;0,00352
2005.05.13;0,00032;0,00458;-0,00744;-0,00513;0,00720;0,00915
2005.05.16;-0,00118;-0,00430;-0,00579;0,00189;-0,00310;0,00419
2005.05.17;-0,00068;0,00541;-0,00274;-0,00293;0,00278;-0,00332
2005.05.18;-0,00749;-0,00392;0,00305;0,00617;-0,00639;-0,00341
2005.05.19;0,00448;0,00550;-0,00222;-0,00363;0,00361;-0,00135
2005.05.20;-0,00041;0,00510;-0,00361;-0,00620;0,00823;0,00492
2005.05.23;0,00128;-0,00361;0,00022;0,00112;-0,00081;-0,00499
2005.05.24;0,00000;-0,00158;-0,00132;-0,00024;-0,00049;0,00214
2005.05.25;-0,00333;0,00084;0,00258;0,00247;-0,00277;0,00206
2005.05.26;0,00233;0,00325;-0,00614;-0,00678;0,00739;0,00206
2005.05.27;-0,00669;-0,00046;0,00241;0,00542;-0,00527;-0,00857
2005.05.30;-0,00271;-0,00019;-0,00066;-0,00790;0,00632;0,00040
2005.05.31;0,00180;0,00407;-0,00324;-0,01412;0,00805;-0,00167
2005.06.01;-0,00484;0,00240;-0,00430;-0,00914;0,00655;-0,00504
2005.06.02;-0,00227;-0,00415;0,00321;0,00580;-0,00327;-0,00008
2005.06.03;0,00143;-0,00528;-0,00027;-0,00301;0,00072;-0,00016
2005.06.06;0,00507;-0,00718;0,00488;0,00245;-0,00248;-0,00305
2005.06.07;0,00083;-0,00225;0,00505;0,00155;-0,00281;0,00241
2005.06.08;0,00032;0,00552;-0,00488;-0,00335;0,00632;0,00400
2005.06.09;0,00032;0,00242;-0,00197;-0,00082;0,00040;0,00383
2005.06.10;-0,00267;0,01083;-0,00440;-0,00747;0,01086;-0,00343
2005.06.13;-0,00018;0,00734;-0,00261;-0,00156;0,00181;0,00311
2005.06.14;-0,00217;-0,00046;-0,00110;-0,00762;0,00589;-0,00279
2005.06.15;-0,00264;-0,00210;0,00942;0,00794;-0,00612;-0,01213
2005.06.16;-0,00167;-0,00193;-0,00033;-0,00189;0,00165;-0,00121
2005.06.17;0,00329;-0,00395;0,00488;0,01476;-0,01178;-0,00438
2005.06.20;-0,00180;0,00753;-0,00488;-0,01040;0,01068;0,00389
2005.06.21;-0,00343;-0,00863;0,00296;0,00181;-0,00378;-0,00211
2005.06.22;0,00000;0,00322;-0,00389;-0,00436;0,00457;0,00170
2005.06.23;-0,00019;0,00147;-0,00291;-0,00762;0,00619;-0,00065
2005.06.24;-0,00019;0,00046;0,00466;0,00572;-0,00368;-0,00243
2005.06.27;0,00436;0,00284;0,00247;0,00543;-0,00535;-0,00041
2005.06.28;-0,00064;0,00447;-0,00625;-0,00750;0,00895;0,00089
2005.06.29;-0,00521;0,00609;-0,00573;0,00041;0,00141;-0,00268
2005.06.30;-0,00023;0,00380;-0,00919;0,00108;0,00133;-0,00269
2005.07.01;-0,00163;0,00791;-0,01201;-0,01290;0,01031;0,01354
2005.07.04;0,00140;-0,00161;-0,00482;-0,00226;0,00515;-0,00210
2005.07.05;0,00242;-0,00009;-0,00137;0,00185;-0,00061;0,00290
2005.07.06;0,00111;0,00626;-0,00342;-0,00017;0,00023;-0,00565
2005.07.07;0,00028;-0,00223;-0,00531;0,00134;-0,00292;-0,00617
2005.07.08;-0,00512;0,00232;-0,00237;0,00301;0,00008;-0,00605
2005.07.11;-0,00411;-0,00500;0,01049;0,00731;-0,00843;-0,00394
2005.07.12;0,00290;-0,00665;0,01131;0,01325;-0,01258;-0,00934
2005.07.13;-0,00440;0,00942;-0,00751;-0,01234;0,01506;0,00373
2005.07.14;-0,00103;0,00241;-0,00319;0,00115;-0,00163;0,00149
2005.07.15;-0,00367;-0,00062;-0,00403;-0,00397;0,00534;0,00798
2005.07.18;-0,00141;-0,00286;-0,00212;0,00083;-0,00154;-0,00263
2005.07.19;0,00094;0,00899;-0,00610;-0,00217;0,00478;0,00197
2005.07.20;-0,00057;-0,00151;0,00254;0,01059;-0,01207;0,00221
2005.07.21;-0,00085;-0,02061;0,00727;0,00024;0,00093;-0,00451
2005.07.22;0,00353;0,00785;-0,00842;-0,00826;0,00813;-0,00107
2005.07.25;0,01020;0,00305;0,00418;0,00034;-0,00100;0,00205
2005.07.26;-0,00556;0,00776;-0,00528;-0,00399;0,00355;0,01054
2005.07.27;-0,00239;-0,00053;0,00345;0,00414;-0,00316;0,00373
2005.07.28;-0,00438;-0,00160;0,00726;0,00537;-0,00806;-0,00438
2005.07.29;-0,00058;0,00151;0,00137;-0,00066;0,00272;-0,01830
2005.08.01;-0,00111;-0,00196;0,00566;0,00494;-0,00787;0,00289
2005.08.02;0,00127;-0,00742;0,00170;0,00082;-0,00157;0,00543
2005.08.03;-0,00203;-0,00261;0,00373;0,01150;-0,01206;-0,00131
2005.08.04;-0,00038;0,00117;0,00185;0,00404;-0,00262;-0,00346
2005.08.05;0,00208;0,00511;-0,00130;-0,00153;0,00310;0,00000
2005.08.08;0,00536;0,00250;0,00326;-0,00121;-0,00024;0,00140
2005.08.09;-0,00394;-0,00268;0,00184;0,00219;-0,00222;-0,00033
2005.08.10;-0,00350;-0,01016;0,00464;0,00064;-0,00183;-0,00190
2005.08.11;0,00241;-0,00862;0,00904;0,00700;-0,00903;-0,00738
2005.08.12;0,00400;-0,00329;0,00143;-0,00226;0,00152;-0,00367
2005.08.15;-0,00495;-0,00009;-0,00299;-0,00596;0,00584;0,00159
2005.08.16;0,00090;0,00247;-0,00033;-0,00171;0,00175;-0,00067
2005.08.17;0,00304;0,00228;-0,00139;-0,00584;0,00397;0,01186
2005.08.18;0,00401;0,00554;-0,00661;-0,00769;0,00766;0,00420
2005.08.19;0,00849;-0,00018;0,00023;-0,00239;0,00330;-0,00601
2005.08.22;-0,00407;-0,00681;0,00345;0,00649;-0,00472;-0,00779
2005.08.23;0,00629;0,00155;-0,00023;0,00007;0,00008;-0,00325
2005.08.24;0,01014;0,00336;-0,00027;0,00319;-0,00458;-0,00628
2005.08.25;-0,00965;-0,00145;0,00123;0,00227;-0,00595;0,00084
2005.08.26;0,00634;0,00082;-0,00112;-0,00064;0,00151;0,00619
2005.08.29;-0,00129;0,00462;-0,00228;-0,00482;0,00634;-0,00017
2005.08.30;-0,00235;0,00613;-0,00591;-0,00138;0,00245;-0,00603
2005.08.31;-0,00598;-0,00631;0,00974;0,01001;-0,01245;-0,00210
2005.09.01;-0,00382;-0,00689;0,01607;0,01201;-0,01503;-0,00481
2005.09.02;-0,00486;-0,00082;0,00527;0,00344;-0,00430;0,00691
2005.09.05;-0,00061;-0,00438;0,00028;-0,00049;0,00284;-0,00059
2005.09.06;0,00127;0,00265;-0,00098;-0,00552;0,00485;-0,00084
2005.09.07;0,00607;0,00382;-0,00234;-0,00337;0,00314;-0,00093
2005.09.08;-0,00089;0,00435;-0,00039;-0,00177;0,00161;-0,00659
2005.09.09;-0,00359;-0,00809;0,00189;0,00136;-0,00169;-0,00263
2005.09.12;-0,00025;0,00573;-0,01010;-0,00971;0,01152;0,00829
2005.09.13;0,01044;0,00416;0,00098;-0,00090;0,00199;-0,00422
2005.09.14;0,00134;-0,00217;0,00005;-0,00009;-0,00087;-0,00135
2005.09.15;-0,00194;0,00118;-0,00842;-0,00351;0,00594;0,00372
2005.09.16;0,00439;0,00649;0,00061;0,00024;0,00268;-0,00440
2005.09.19;-0,00254;0,00135;-0,00321;-0,00820;0,00722;-0,00988
2005.09.20;0,00109;0,00439;-0,00290;-0,00165;0,00242;0,00060
2005.09.21;#ÉRTÉK!;#ÉRTÉK!;#ÉRTÉK!;#ÉRTÉK!;#ÉRTÉK!;#ÉRTÉK!
2005.09.22;#ÉRTÉK!;#ÉRTÉK!;#ÉRTÉK!;#ÉRTÉK!;#ÉRTÉK!;#ÉRTÉK!
2005.09.23;0,00102;0,00759;-0,00903;-0,00935;0,01019;-0,00196
2005.09.26;0,00378;-0,00142;0,00180;0,00266;-0,00264;0,00205
2005.09.27;0,00133;0,00825;-0,00665;-0,00449;0,00526;0,00511
2005.09.28;-0,00299;-0,00301;0,00118;0,00358;-0,00433;-0,00374
2005.09.29;-0,00504;0,00257;-0,00584;-0,00341;0,00426;-0,00128
2005.09.30;-0,00376;0,00229;0,00324;0,00059;-0,00131;-0,00780
2005.10.03;-0,00354;0,00694;-0,00688;-0,00961;0,00670;0,00292
2005.10.04;-0,00019;0,00087;0,00335;0,00050;-0,00023;0,00522
2005.10.05;0,00103;-0,00219;0,00596;0,00778;-0,01027;0,00816
2005.10.06;0,01094;-0,00668;0,00484;0,01323;-0,01304;-0,00127
2005.10.07;-0,00485;0,00387;-0,00943;-0,00345;0,00478;-0,00552
2005.10.10;-0,00051;0,00386;-0,00388;-0,00670;0,00562;0,00102
2005.10.11;0,00222;0,00289;-0,00490;-0,00533;0,00412;0,00068
2005.10.12;0,01122;-0,00157;0,00393;0,00359;-0,00264;-0,00409
2005.10.13;0,00131;0,00096;0,00137;-0,00076;0,00225;0,00893
2005.10.14;-0,00727;-0,00376;0,00807;0,00482;-0,00334;0,00262
2005.10.17;-0,00226;0,00916;-0,00898;-0,00548;0,00620;-0,00431
2005.10.18;0,00164;0,00598;-0,00273;-0,00467;0,00493;-0,00289
2005.10.19;-0,00182;-0,00233;0,00853;0,00159;-0,00231;-0,00043
2005.10.20;0,00088;-0,00182;0,00623;0,00366;-0,00712;0,00119
2005.10.21;0,00210;0,00510;-0,00317;-0,00533;0,00302;0,00989
2005.10.24;-0,00197;-0,00372;0,00012;0,00184;-0,00287;-0,00160
2005.10.25;0,00194;-0,00312;0,00854;0,01128;-0,01022;-0,00923
2005.10.26;0,00211;0,00693;-0,00459;-0,00405;0,00672;-0,00494
2005.10.27;0,00099;-0,00476;0,00449;0,00661;-0,00853;0,00077
2005.10.28;-0,00711;0,00182;-0,00573;-0,00594;0,00619;0,00503
2005.10.31;-0,00667;0,00750;-0,00278;-0,00682;0,00700;0,00432
2005.11.01;-0,00140;0,00274;-0,00226;0,00292;-0,00186;-0,00492
2005.11.02;-0,00047;0,00034;0,00639;0,00361;-0,00670;0,00306
2005.11.03;0,00231;0,00359;-0,00266;-0,00962;0,01012;0,00110
2005.11.04;-0,00259;0,00926;-0,01210;-0,01169;0,01193;0,00296
2005.11.07;-0,00177;-0,00585;-0,00382;-0,00170;0,00015;0,00186
2005.11.08;-0,00206;-0,00187;-0,00052;-0,00212;0,00363;-0,00034
2005.11.09;0,00331;0,00289;0,00087;0,00085;-0,00240;-0,00008
2005.11.10;-0,00631;0,00187;-0,00220;-0,00874;0,00526;0,00345
2005.11.11;-0,00291;0,00068;0,00035;0,00508;-0,00266;-0,00084
2005.11.14;0,00308;0,00633;-0,00184;-0,00368;0,00403;0,00378
2005.11.15;-0,00188;0,00050;-0,00050;0,00342;-0,00106;-0,00117
2005.11.16;0,00176;0,00210;-0,01031;-0,00469;0,00651;0,00025
2005.11.17;-0,00164;-0,00244;0,00058;0,00606;-0,00568;-0,00412
2005.11.18;0,00174;0,00235;-0,00244;0,00239;-0,00281;0,00017
2005.11.21;-0,00315;-0,00008;0,00022;-0,00333;0,00403;-0,00481
2005.11.22;-0,00047;-0,00185;0,00315;0,00655;-0,00624;-0,00738
2005.11.23;-0,00339;-0,00084;0,00034;-0,00051;0,00145;-0,00179
2005.11.24;0,00193;0,00294;0,00024;-0,00229;0,00281;-0,00017
2005.11.25;-0,00061;0,00444;-0,00395;-0,00477;0,00425;0,00017
2005.11.28;-0,00470;-0,00620;0,00742;0,01061;-0,01218;-0,00342
2005.11.29;0,00333;0,00712;-0,00674;-0,00694;0,00694;0,00111
2005.11.30;-0,00284;-0,00025;0,00814;0,00313;-0,00084;-0,00248
2005.12.01;-0,00641;0,00575;0,00121;-0,00535;0,00236;-0,00137
2005.12.02;-0,00229;0,00033;0,00052;-0,00197;0,00023;-0,00439
2005.12.05;-0,00287;0,00323;0,00443;0,00579;-0,00777;-0,00207
2005.12.06;-0,00201;-0,00132;0,00063;0,00093;-0,00168;-0,00017
2005.12.07;0,00479;0,00290;-0,00438;-0,00681;0,00672;0,00181
2005.12.08;0,00688;-0,00530;0,00976;0,00808;-0,01048;-0,00009
2005.12.09;0,00970;0,00207;0,00175;0,00008;0,00177;-0,00406
2005.12.12;-0,00071;-0,00615;0,01099;0,01194;-0,01011;-0,00321
2005.12.13;-0,00018;0,00117;-0,00253;-0,00059;0,00263;-0,00078
2005.12.14;0,00696;-0,02096;0,00073;0,00209;-0,00644;0,00174
2005.12.15;0,00216;-0,01052;-0,00345;-0,00059;0,00435;0,00554
2005.12.16;0,00158;-0,00586;0,00435;0,00392;-0,00016;0,00155
2005.12.19;-0,00158;0,00354;-0,00587;-0,00059;0,00194;0,00841
2005.12.20;-0,00574;0,01020;-0,00341;-0,01106;0,01139;0,00265
2005.12.21;-0,00428;0,00205;-0,00679;-0,00345;0,00496;-0,00530
2005.12.22;0,00104;-0,00692;-0,00402;0,00328;-0,00152;0,00026
2005.12.23;0,00422;-0,00266;-0,00248;-0,00008;-0,00023;-0,00197
2005.12.26;-0,00159;0,00206;-0,00161;-0,00287;0,00267;0,00283
2005.12.27;0,00836;0,00616;-0,00035;0,00153;-0,00008;0,00530
2005.12.28;0,00269;0,00340;-0,00599;-0,00068;0,00053;-0,00752
2005.12.29;-0,01171;0,00076;0,00320;0,00017;-0,00137;-0,00086
2005.12.30;-0,00226;0,00144;-0,00262;-0,00076;0,00183;-0,00215
2006.01.02;0,00038;-0,00153;-0,00088;-0,00203;-0,00008;0,00292
2006.01.03;-0,00254;-0,01557;0,01696;0,01811;-0,02104;-0,00793
2006.01.04;-0,00236;0,00207;0,00498;0,00654;-0,00881;-0,00607
2006.01.05;0,00471;-0,00189;-0,00114;-0,00041;-0,00047;0,01108
2006.01.06;-0,00684;-0,01398;0,00878;0,00388;-0,00526;0,00361
2006.01.09;0,00161;0,00131;-0,00350;-0,00653;0,00589;0,00154
2006.01.10;0,00458;-0,00079;-0,00005;-0,00090;0,00258;-0,00412
2006.01.11;-0,00325;-0,00149;0,00124;0,00620;-0,00532;-0,00379
2006.01.12;-0,00125;0,00306;-0,00328;-0,00778;0,00852;0,00216
2006.01.13;-0,00221;-0,00358;0,00938;0,00810;-0,00656;-0,00190
2006.01.16;-0,00062;0,00785;-0,00625;-0,00222;0,00219;-0,00121
2006.01.17;0,00241;0,00403;0,00044;-0,00063;0,00047;0,00379
2006.01.18;-0,00120;-0,00282;-0,00282;-0,00004;0,00062;0,00942
2006.01.19;-0,00587;0,00208;-0,00296;-0,00140;0,00335;-0,00813
2006.01.20;0,00445;-0,00199;0,00794;0,00372;-0,00609;-0,00448
2006.01.23;-0,00140;-0,00696;0,00872;0,01375;-0,01539;-0,00728
2006.01.24;-0,00538;0,00497;-0,00170;-0,00318;0,00405;0,00269
2006.01.25;0,00310;0,00633;0,00034;-0,00163;0,00150;-0,00122
2006.01.26;-0,00110;0,00448;-0,00152;-0,00246;0,00355;-0,00209
2006.01.27;-0,00823;0,00950;-0,00772;-0,00995;0,01175;0,00052
2006.01.30;0,00182;0,00187;-0,00034;-0,00065;0,00257;-0,00305
2006.01.31;0,00129;-0,00264;0,00649;0,00515;-0,00686;-0,00639
2006.02.01;-0,00034;0,00561;-0,00208;-0,00673;0,00779;0,00211
2006.02.02;0,00607;0,00461;0,00208;0,00141;-0,00148;0,00280
2006.02.03;-0,00091;0,00316;-0,00898;-0,00473;0,00651;-0,00052
2006.02.06;-0,00305;0,00151;-0,00890;-0,00534;0,00501;0,00218
2006.02.07;0,00881;-0,01132;-0,00028;0,00250;-0,00447;0,00600
2006.02.08;-0,00194;0,00643;-0,00303;-0,00234;0,00247;-0,00261
2006.02.09;-0,00514;0,00185;0,00246;0,00242;-0,00092;-0,00322
2006.02.10;0,00057;-0,00744;-0,00058;-0,00728;0,00691;0,01592
2006.02.13;0,00632;-0,00255;-0,00085;0,00042;0,00000;-0,00845
2006.02.14;-0,00366;0,00060;-0,00402;0,00033;0,00092;-0,00095
2006.02.15;0,00233;0,00289;0,00242;-0,00252;0,00191;0,00320
2006.02.16;-0,00571;-0,00408;-0,00047;0,00177;-0,00061;-0,00052
2006.02.17;-0,00402;0,00577;0,00178;0,00293;-0,00031;-0,00729
2006.02.20;-0,00149;0,00186;0,00133;-0,00067;-0,00099;-0,00122
2006.02.21;0,00527;0,00358;0,00058;-0,00118;-0,00054;0,00009
2006.02.22;-0,00134;-0,00316;-0,00108;-0,00033;0,00294;0,00105
2006.02.23;0,00010;-0,01138;0,00468;0,00050;-0,00172;0,00382
2006.02.24;0,00186;-0,00197;-0,00441;-0,00369;0,00723;-0,00356
2006.02.27;-0,00091;-0,00541;-0,00265;-0,00236;0,00333;-0,00795
2006.02.28;0,00098;-0,00362;0,00819;0,00673;-0,00896;-0,00246
2006.03.01;-0,00084;0,00233;-0,00240;-0,00085;0,00145;-0,00141
2006.03.02;0,00527;-0,00190;0,00200;0,00994;-0,01080;-0,00282
2006.03.03;0,00495;0,00491;0,00137;0,00058;-0,00177;0,00132
2006.03.06;0,01105;0,01009;-0,00342;-0,00249;0,00139;0,00537
2006.03.07;-0,00337;0,00153;-0,00769;-0,01054;0,01149;0,00865
2006.03.08;0,00477;0,00042;0,00017;0,00311;-0,00420;0,00616
2006.03.09;-0,00023;0,00322;-0,00057;-0,00193;0,00503;0,00362
2006.03.10;-0,00365;0,00675;-0,00549;0,00058;0,00228;-0,00026
2006.03.13;0,00551;-0,00286;0,00549;0,00469;-0,00487;-0,00250
2006.03.14;-0,00575;-0,00829;0,00643;0,00433;-0,00658;-0,00060
2006.03.15;-0,00180;-0,00136;0,00040;0,00432;-0,00554;-0,00216
2006.03.16;-0,00158;-0,00546;0,00519;0,00857;-0,00449;-0,00139
2006.03.17;0,00183;-0,00833;-0,00016;0,00140;0,00008;0,00441
2006.03.20;0,01148;0,00396;-0,00046;-0,00239;0,00136;0,00198
2006.03.21;0,00638;0,00728;-0,00377;-0,00453;0,00637;0,00224
2006.03.22;0,00331;-0,00299;-0,00133;-0,00239;0,00430;0,00223
2006.03.23;0,00243;0,00818;-0,00717;-0,00890;0,00870;-0,00009
2006.03.24;-0,00510;-0,00323;0,00476;0,00525;-0,00487;0,00129
2006.03.27;0,01036;-0,00615;0,00218;-0,00200;-0,00084;0,00128
2006.03.28;0,00403;0,00879;-0,00194;0,00000;0,00015;0,00086
2006.03.29;-0,00622;0,00008;-0,00449;0,00166;0,00031;0,00265
2006.03.30;-0,00311;-0,00391;0,00683;0,01133;-0,00998;-0,01262
2006.03.31;-0,00358;0,00383;-0,00538;-0,00436;0,00600;0,00826
2006.04.03;-0,00302;0,00034;0,00132;0,00198;-0,00015;0,00334
2006.04.04;0,00807;-0,00306;0,00881;0,00992;-0,01056;-0,00685
2006.04.05;0,00703;0,00000;-0,00154;0,00228;-0,00474;-0,00129
2006.04.06;0,00725;0,00289;-0,00056;-0,00604;0,00489;-0,00752
2006.04.07;0,00369;0,00390;-0,00435;-0,00980;0,00803;-0,00504
2006.04.10;-0,00288;0,00144;-0,00045;0,00140;0,00108;0,00078
2006.04.11;-0,00633;-0,00169;0,00360;0,00297;-0,00385;-0,00384
2006.04.12;0,00118;0,00169;0,00098;-0,00280;0,00015;0,00393
2006.04.13;0,00434;0,00110;0,00102;0,00017;-0,00039;0,00183
2006.04.14;-0,00235;0,00118;-0,00018;-0,00034;-0,00054;-0,00017
2006.04.17;-0,00236;-0,00736;0,00972;0,01166;-0,01297;-0,00313
2006.04.18;-0,00939;-0,00793;0,00792;0,00918;-0,01021;-0,00533
2006.04.19;0,00192;0,00410;0,00447;0,00089;0,00008;-0,00466
2006.04.20;0,00837;0,00043;-0,00784;-0,00559;0,00912;0,00413
2006.04.21;-0,00127;-0,00709;0,00263;0,00259;-0,00258;-0,00246
2006.04.24;0,00281;-0,01713;0,00253;0,00388;-0,00550;-0,00035
2006.04.25;0,00784;0,00270;0,00038;0,00323;-0,00032;-0,00467
2006.04.26;-0,00207;-0,00131;-0,00168;0,00160;0,00189;-0,00354
2006.04.27;-0,00143;-0,00507;0,00949;0,00665;-0,00814;-0,00382
2006.04.28;-0,00606;-0,00316;0,01328;0,00827;-0,01713;-0,00580
2006.05.01;0,00217;-0,00237;-0,00038;-0,00444;0,00169;-0,00197
2006.05.02;-0,00778;-0,00167;0,00749;0,00294;-0,00323;-0,00603
2006.05.03;0,00093;0,00379;0,00026;0,00048;0,00101;0,00108
2006.05.04;-0,00105;-0,00180;0,00677;0,00615;-0,00791;-0,00018
2006.05.05;-0,00310;-0,00907;0,00410;0,00212;-0,00024;-0,00361
2006.05.08;-0,00275;-0,00785;-0,00080;-0,00197;0,00073;0,00677
2006.05.09;-0,00404;-0,00602;0,00509;0,00503;-0,00719;-0,01185
2006.05.10;-0,00207;-0,00162;-0,00267;0,00059;-0,00025;0,00273
2006.05.11;0,00364;-0,00371;0,01195;0,00605;-0,00708;-0,00200
2006.05.12;0,01142;-0,00408;0,00533;0,00605;-0,01146;0,00932
2006.05.15;0,01125;0,00662;-0,00996;-0,01088;0,01328;0,00306
2006.05.16;-0,01125;-0,00853;0,00589;0,00468;-0,00438;-0,00594
2006.05.17;0,01497;0,01042;-0,00260;-0,00844;0,00553;0,00729
2006.05.18;-0,00184;-0,00009;0,00572;0,00852;-0,00785;0,00403
2006.05.19;-0,00112;0,00683;-0,00704;-0,00656;0,01032;-0,00197
2006.05.22;0,00947;-0,00179;0,00269;0,00671;-0,01007;-0,00063
2006.05.23;0,01041;0,00608;-0,00425;-0,00546;0,00554;0,00723
2006.05.24;-0,01438;0,00534;-0,00309;-0,00070;0,00346;-0,00446
2006.05.25;-0,00766;-0,00873;0,00230;0,00281;0,00008;-0,01104
2006.05.26;-0,00171;0,00793;-0,00852;-0,00556;0,00713;-0,00063
2006.05.29;0,00602;-0,00080;0,00011;0,00094;-0,00090;-0,00145
2006.05.30;0,01184;-0,00365;0,01165;0,00890;-0,00985;-0,00544
2006.05.31;-0,00115;0,00338;-0,00539;-0,00381;0,00486;0,00155
2006.06.01;-0,00542;-0,00044;-0,00278;-0,00040;0,00197;0,00145
2006.06.02;0,00710;-0,00669;0,00843;0,00832;-0,01013;-0,00127
2006.06.05;0,00212;0,00544;-0,00576;-0,00132;0,00025;0,00390
2006.06.06;-0,00442;0,00776;-0,00562;-0,00615;0,00631;0,00703
2006.06.07;0,00442;0,00190;-0,00199;-0,00156;0,00357;-0,00108
2006.06.08;0,00625;0,00444;-0,00762;-0,01203;0,00979;0,00851
2006.06.09;-0,00546;0,00022;-0,00131;-0,00063;-0,00106;-0,01310
2006.06.12;0,00686;0,00368;0,00059;-0,00435;0,00219;-0,00707
2006.06.13;0,00455;0,00749;-0,00436;-0,00319;0,00413;0,01293
2006.06.14;-0,00367;-0,00330;0,00605;0,00502;-0,00664;0,00009
2006.06.15;-0,00353;-0,00126;0,00275;0,00245;0,00000;-0,00207
2006.06.16;0,00003;0,00370;-0,00081;0,00039;0,00276;0,01261
2006.06.19;0,00219;0,00208;-0,00411;-0,00515;0,00501;-0,00436
2006.06.20;0,00263;-0,00417;0,00134;0,00072;-0,00178;-0,00250
2006.06.21;-0,00640;-0,00057;0,00092;0,00569;-0,00348;-0,00899
2006.06.22;0,00684;0,01078;-0,00909;-0,00602;0,00703;0,00917
2006.06.23;-0,00447;0,00395;-0,00432;-0,00486;0,00378;0,00206
2006.06.26;0,00743;-0,00275;0,00164;0,00519;-0,00394;0,00285
2006.06.27;-0,00393;0,00086;-0,00142;-0,00160;0,00169;-0,00045
2006.06.28;-0,00720;0,00069;-0,00166;-0,00183;0,00201;0,00045
2006.06.29;-0,00411;-0,01080;0,00571;0,00937;-0,00805;-0,01254
2006.06.30;-0,00572;-0,00575;0,01127;0,00935;-0,01106;0,00486
2006.07.03;-0,01443;0,00227;-0,00358;0,00141;0,00098;-0,00278
2006.07.04;-0,00212;0,00300;0,00140;-0,00086;-0,00025;-0,00261
2006.07.05;0,01146;0,00412;-0,00504;-0,00439;0,00595;0,00306
2006.07.06;-0,01422;-0,00269;0,00097;0,00329;-0,00220;0,00036
2006.07.07;-0,00373;-0,01134;0,00754;0,00375;-0,00391;-0,00099
2006.07.10;-0,00009;0,00298;-0,00449;-0,00618;0,00481;0,01021
2006.07.11;-0,00338;0,00000;0,00107;0,00176;-0,00277;0,00781
2006.07.12;0,00855;0,00880;-0,00543;-0,00436;0,00533;0,00124
2006.07.13;-0,00113;0,00026;0,00506;-0,00118;-0,00337;-0,00141
2006.07.14;-0,00414;0,00640;-0,00429;-0,00418;0,00600;-0,00248
2006.07.17;-0,00011;0,00858;-0,00925;-0,01001;0,00974;0,00592
2006.07.18;-0,00665;0,00213;0,00328;-0,00128;0,00368;0,00000
2006.07.19;-0,00383;-0,00427;0,00945;0,00773;-0,00424;-0,00097
2006.07.20;-0,00086;0,00111;0,00345;0,00269;-0,00329;-0,00097
